maxtempF,mintempF,avgtempF,totalSnow_cm,humid,wind,precip,sunHour,lat,long,had_wildfire
59.21428571,40.85714286,51.5,0,65.25,4.964285714,0.339285714,9.821428571,39.67,-121.6,0
69.53571429,47.82142857,60.42857143,0,60.46428571,5.428571429,0.064285714,10.28571429,37.19,-120.72,0
67.67857143,46.78571429,59.46428571,0,59.21428571,3,0.128571429,10.64642857,36.23,-118.78,0
68.07142857,45.92857143,58.82142857,0,63.85714286,5.678571429,0.032142857,10.525,37.56,-121,0
72.14285714,56.5,65.71428571,0,62.57142857,4.678571429,0.025,10.51071429,33.68,-117.78,0
78.46428571,56.46428571,70.28571429,0,29.57142857,5.25,0,10.90357143,33.04,-115.36,0
64.82142857,45.5,56.71428571,0,67.89285714,5.214285714,0.203571429,10.12142857,39.04,-121.7,0
63.10714286,42.89285714,55.25,0,66.85714286,4.392857143,0.235714286,10.025,38.44,-120.65,0
62.39285714,42.89285714,53.96428571,0,67.28571429,5.035714286,0.2,9.835714286,39.09,-122.75,0
49.28571429,29.71428571,40.75,0.003571429,62.42857143,6.285714286,0.171428571,10.34642857,39.99,-120.82,1
62.42857143,53.64285714,58.75,0,73.5,8.107142857,0.046428571,10.17142857,37.41,-122.37,0
49.85714286,30.92857143,42.28571429,0.007142857,66.85714286,5.678571429,0.217857143,9.860714286,41.59,-122.53,0
66.75,47.89285714,59.03571429,0,70.21428571,5.464285714,0.132142857,10,37.01,-122.01,0
65.07142857,45.21428571,56.5,0,58.25,6.214285714,0.125,9.928571429,39.6,-122.4,0
68.17857143,48.60714286,59.85714286,0,62.5,5.535714286,0.064285714,10.45,35.39,-120.45,0
51.77419355,26.5483871,42.87096774,0.625806452,68.22580645,5.806451613,0.05483871,10.25483871,39.58,-120.52,0
69.41935484,47.09677419,60.90322581,0,68.4516129,4.64516129,0.032258065,10.23870968,38.45,-121.34,0
71.48387097,49.5483871,63.51612903,0,53.77419355,6.709677419,0.016129032,10.52580645,34.54,-120.04,0
68.32258065,38.16129032,56.93548387,0,65.29032258,4.548387097,0.058064516,10.4483871,38.18,-120.56,0
64.48387097,47.32258065,57.64516129,0,51.09677419,5.548387097,0.009677419,10.76774194,34.36,-119.13,1
74.67741935,51.77419355,66.09677419,0,51.4516129,4.677419355,0.006451613,10.84516129,34.2,-118.26,1
67.51612903,43.96774194,58.5483871,0,71.93548387,5.709677419,0.009677419,10.43548387,38.53,-122.93,0
74.4516129,50.51612903,65.38709677,0,49.67741935,5.129032258,0.029032258,10.86451613,36.07,-119.82,0
72.16129032,48.38709677,63.48387097,0,56.87096774,4,0.04516129,10.49032258,33.02,-116.78,0
60.77419355,40.4516129,52.58064516,0,66.87096774,4.935483871,0.093548387,10.30967742,39.06,-120.72,0
62.06451613,51.22580645,57.5483871,0,76.48387097,8.096774194,0.003225806,10.65483871,37.73,-123.03,0
62.06451613,51.22580645,57.5483871,0,76.48387097,8.096774194,0.003225806,10.66129032,38.05,-122.75,0
48.74193548,29.61290323,41.48387097,0.496774194,63.61290323,4.903225806,0.029032258,10.68387097,37.57,-119.91,0
51.93548387,32.70967742,44.67741935,0.112903226,60.74193548,6.580645161,0.029032258,10.37419355,40.72,-120.63,0
68.90322581,42.32258065,58.5483871,0,68.03225806,4.64516129,0.012903226,10.3,38.51,-122.33,0
62.96774194,38.61290323,53.22580645,0,65.19354839,4.35483871,0.070967742,10.29354839,40.76,-122.04,0
70.77419355,42.38709677,60.06451613,0,59.41935484,4.64516129,0.009677419,10.74193548,36.24,-121.32,0
57.38709677,33.06451613,48.4516129,0,73.32258065,3.967741935,0.083870968,10.39032258,40.65,-123.11,0
62.51612903,37.67741935,52.83870968,0,77.22580645,3.580645161,0.070967742,10.34516129,39.43,-123.44,0
75.70967742,54.38709677,68.83870968,0,22.87096774,4.612903226,0.003225806,11.23870968,36.56,-117.4,0
42.87096774,22.22580645,35.67741935,0.077419355,65.03225806,5.290322581,0.003225806,10.57096774,37.92,-118.88,0
52.74193548,32.51612903,44.96774194,0.993548387,62.03225806,5.709677419,0.070967742,10.63225806,38.02,-119.96,1
69.61290323,45.35483871,60.16129032,0,68.12903226,5.290322581,0.003225806,10.44193548,38.27,-121.94,0
71.93548387,51.29032258,65.09677419,0,29.48387097,8.032258065,0.003225806,10.89354839,34.86,-116.18,0
69.03225806,46.58064516,60.32258065,0,69.51612903,5.64516129,0,10.71290323,37.92,-121.95,0
43.19354839,30.51612903,38.25806452,0.683870968,70.29032258,6.258064516,0.038709677,10.67419355,38.62,-119.8,0
58.64516129,38.41935484,50.58064516,0.067741935,66.03225806,5.129032258,0.087096774,10.30322581,38.79,-120.53,0
69.38709677,45.64516129,60.35483871,0,64.32258065,5.225806452,0.012903226,10.26451613,38.68,-121.9,0
67.48387097,45.25806452,58.61290323,0,64.67741935,5,0.035483871,10.46451613,39.27,-121.34,0
70.16129032,39,58.48387097,0,63.41935484,4.580645161,0.009677419,10.90967742,36.61,-121.09,0
59.38709677,42.64516129,53,0,80.48387097,6.612903226,0.132258065,9.987096774,40.71,-123.93,0
74.48387097,49.51612903,66.16129032,0,36.61290323,6.451612903,0.019354839,10.66451613,33.73,-116,1
70.5483871,40.29032258,58.90322581,0,49.64516129,4.064516129,0.016129032,10.66774194,35.35,-118.73,0
69.83870968,46.29032258,60.5483871,0,60.16129032,5.064516129,0.012903226,10.48387097,39.18,-122.24,0
56.96774194,44.32258065,51.83870968,0,79.12903226,8.161290323,0.251612903,9.851612903,41.75,-123.98,0
53.03225806,35.64516129,46.35483871,0.077419355,55.96774194,7.322580645,0.032258065,9.925806452,41.59,-120.72,0
72.93548387,48.41935484,63.5483871,0,52.83870968,4.967741935,0.019354839,10.73225806,36.76,-119.66,0
63.51612903,35.77419355,52.83870968,0,57.03225806,4.64516129,0.029032258,10.72258065,37.21,-119.75,0
68.64516129,42.70967742,59.03225806,0,67.19354839,4.064516129,0.009677419,10.83225806,37.22,-121.69,0
67.90322581,45.29032258,59.09677419,0,58.90322581,4.64516129,0.04516129,10.52580645,40.13,-122.23,0
70.22580645,45.74193548,61.19354839,0,65.4516129,5.096774194,0.006451613,10.6516129,37.93,-121.27,0
69.35483871,46.16129032,60.41935484,0,68.16129032,4.870967742,0.012903226,10.70645161,37.65,-121.91,0
55.35483871,35.67741935,47.22580645,0.274193548,68.51612903,5.032258065,0.080645161,10.18709677,39.3,-120.77,0
62.74193548,42.35483871,54.64516129,0,64.19354839,5.032258065,0.083870968,10.51612903,39.67,-121.6,0
74.12903226,49.4516129,64.87096774,0,53.83870968,5.935483871,0.006451613,10.71612903,37.19,-120.72,0
69.90322581,46.74193548,61.58064516,0,54.19354839,3.870967742,0.006451613,10.70645161,36.23,-118.78,0
72.58064516,46.93548387,63.38709677,0,60.64516129,5.806451613,0.006451613,10.46129032,37.56,-121,0
72.19354839,54.83870968,65.74193548,0,62.48387097,5.225806452,0.019354839,10.80967742,33.68,-117.78,0
81.93548387,59.5483871,74.41935484,0,29.19354839,5.935483871,0.035483871,11.03548387,33.04,-115.36,0
69.64516129,46.96774194,60.67741935,0,65.06451613,5.161290323,0.04516129,10.38709677,39.04,-121.7,0
65.61290323,43.64516129,57.5483871,0,66.74193548,4.387096774,0.064516129,10.31290323,38.44,-120.65,0
65.48387097,43.06451613,56.77419355,0,66.19354839,4.516129032,0.025806452,10.44193548,39.09,-122.75,0
52.74193548,31.90322581,44.22580645,0.206451613,65.83870968,5.774193548,0.048387097,10.73870968,39.99,-120.82,0
61.38709677,52.03225806,57.48387097,0,77.19354839,7.419354839,0.003225806,10.43225806,37.41,-122.37,0
53.4516129,31.74193548,45.35483871,0.112903226,67.25806452,4.935483871,0.070967742,10.39032258,41.59,-122.53,0
66.87096774,47.51612903,59.51612903,0,71.32258065,5.903225806,0.012903226,10.61290323,37.01,-122.01,0
69.29032258,45.41935484,60.16129032,0,57.35483871,5,0.009677419,10.43870968,39.6,-122.4,0
71.22580645,48.35483871,62.22580645,0,55.61290323,5.64516129,0.022580645,10.75806452,35.39,-120.45,0
54.36666667,25.83333333,45.33333333,1.416666667,64.93333333,6.033333333,0.133333333,10.42333333,39.58,-120.52,0
72.2,47.66666667,63.46666667,0,61.03333333,5.566666667,0.083333333,10.92333333,38.45,-121.34,0
70.63333333,47.63333333,63,0,53.8,7.366666667,0.02,11.13666667,34.54,-120.04,0
70.23333333,36.83333333,60.16666667,0,60.8,4.933333333,0.096666667,10.84,38.18,-120.56,0
63.26666667,45.36666667,55.9,0,53.83333333,5.666666667,0.053333333,10.59333333,34.36,-119.13,1
73.3,51.96666667,66.36666667,0,51.53333333,5.366666667,0.013333333,11.26333333,34.2,-118.26,1
68.73333333,42.66666667,60.1,0,68.2,7.1,0.07,11.1,38.53,-122.93,0
77.33333333,52.93333333,68.6,0,42.26666667,6.466666667,0.05,11.02333333,36.07,-119.82,0
71.66666667,48.3,63.86666667,0,57.06666667,4.8,0.02,10.96333333,33.02,-116.78,0
62.1,40.1,54.43333333,0.63,64.86666667,5.033333333,0.19,10.71666667,39.06,-120.72,0
60.4,50,56.83333333,0,74.7,10.2,0.033333333,11.27,37.73,-123.03,0
60.4,50,56.83333333,0,74.7,10.2,0.033333333,11.27,38.05,-122.75,0
48.6,30.6,42.7,2.6,62.46666667,5.033333333,0.186666667,10.63666667,37.57,-119.91,0
55.16666667,32.53333333,47.76666667,0.446666667,55.6,7.3,0.053333333,11.13666667,40.72,-120.63,0
70.9,40.83333333,60.86666667,0,62.8,6.066666667,0.05,10.97333333,38.51,-122.33,0
66.5,38.8,57.36666667,0,58.6,4.9,0.083333333,11.05333333,40.76,-122.04,0
71.03333333,41.3,60.36666667,0,58.03333333,5.833333333,0.036666667,11.35333333,36.24,-121.32,0
57.9,31.66666667,49.76666667,0.02,70.83333333,4.466666667,0.08,10.55333333,40.65,-123.11,0
63.46666667,36.36666667,54.6,0,73.5,4.333333333,0.093333333,10.71333333,39.43,-123.44,1
79.06666667,58.46666667,74,0,17.36666667,6.233333333,0.003333333,11.36,36.56,-117.4,0
44.56666667,26.53333333,38.76666667,0.676666667,56.3,6.166666667,0.04,11.13666667,37.92,-118.88,0
53.06666667,32.43333333,46.53333333,3.286666667,61.66666667,5.9,0.216666667,10.59,38.02,-119.96,1
71.53333333,45.7,62.8,0,61.36666667,7.333333333,0.033333333,11.09333333,38.27,-121.94,0
74.73333333,52.56666667,68,0,25.86666667,11.1,0,11.77,34.86,-116.18,0
69.96666667,46.5,61.6,0,64.03333333,7.733333333,0.026666667,11.26333333,37.92,-121.95,0
42.4,30.7,38.3,1.706666667,68.26666667,6.6,0.133333333,10.88666667,38.62,-119.8,0
59.26666667,38.23333333,52.03333333,0.81,64.3,5.1,0.153333333,10.71333333,38.79,-120.53,0
72.56666667,46.66666667,64.13333333,0,56.53333333,6.766666667,0.056666667,10.81,38.68,-121.9,0
70.83333333,45.23333333,62.03333333,0,59.1,5.4,0.083333333,11.18,39.27,-121.34,0
70.03333333,37.6,59.5,0,62.93333333,5.766666667,0.033333333,11.30666667,36.61,-121.09,0
59.13333333,41.66666667,53.43333333,0,78.56666667,7.366666667,0.126666667,10.69333333,40.71,-123.93,0
76.76666667,49,69.5,0,35.33333333,7.433333333,0.02,11.55,33.73,-116,1
71.96666667,39.96666667,60.3,0,46.8,4.833333333,0.07,11.02333333,35.35,-118.73,1
73.2,48.13333333,64.46666667,0,52.56666667,6.033333333,0.04,11.14333333,39.18,-122.24,0
57.9,42.93333333,53.36666667,0,75.86666667,9.133333333,0.17,10.65,41.75,-123.98,0
55.56666667,35.23333333,48.6,0.416666667,53.4,7.566666667,0.053333333,10.55333333,41.59,-120.72,0
74.53333333,49.23333333,65.86666667,0,48.96666667,5.366666667,0.1,10.97333333,36.76,-119.66,0
63.83333333,34.6,54.33333333,0.006666667,56.86666667,4.466666667,0.183333333,10.84333333,37.21,-119.75,0
68.83333333,42.1,59.6,0,65.13333333,5.433333333,0.033333333,11.30666667,37.22,-121.69,0
72.23333333,45.73333333,63.2,0,51.43333333,5.233333333,0.043333333,11.18,40.13,-122.23,0
72.2,46.63333333,63.8,0,57.96666667,6.533333333,0.043333333,11.09666667,37.93,-121.27,0
70,45.73333333,61.43333333,0,63.9,6.466666667,0.043333333,11.22333333,37.65,-121.91,0
56.36666667,35.23333333,48.93333333,2.42,66.43333333,5,0.176666667,10.67333333,39.3,-120.77,0
65.66666667,42.56666667,57.86666667,0,59.46666667,5.166666667,0.126666667,10.97666667,39.67,-121.6,0
76.06666667,51.13333333,67.4,0,46.73333333,7.266666667,0.046666667,11.18,37.19,-120.72,0
71.06666667,48.4,63.6,0,49.2,4.133333333,0.07,11.06,36.23,-118.78,0
74.96666667,48.06666667,66.23333333,0,52.9,6.566666667,0.05,11.09333333,37.56,-121,0
70.56666667,56.3,65.76666667,0,61.23333333,6.166666667,0.013333333,11.09333333,33.68,-117.78,0
84.56666667,60.66666667,77.53333333,0,24.4,7.833333333,0,11.86666667,33.04,-115.36,0
73.53333333,47.63333333,64.63333333,0,57.63333333,6.066666667,0.096666667,11.09666667,39.04,-121.7,0
67.4,43.66666667,59.83333333,0,62.2,4.8,0.13,10.88333333,38.44,-120.65,0
67.43333333,43.36666667,59.36666667,0,61.56666667,5.566666667,0.053333333,10.81,39.09,-122.75,0
54.8,33.9,46.93333333,0.373333333,62,5.933333333,0.09,11.05333333,39.99,-120.82,0
59.2,50.83333333,55.9,0,77.4,9.333333333,0.02,11.1,37.41,-122.37,0
57.36666667,31.73333333,48.93333333,0.146666667,64.43333333,4.833333333,0.076666667,11.05333333,41.59,-122.53,0
65.36666667,46.96666667,58.93333333,0,71.2,7.1,0.053333333,11.05666667,37.01,-122.01,0
73,47.2,64.36666667,0,50,6.033333333,0.03,11.14,39.6,-122.4,0
69.56666667,46.63333333,61.46666667,0,57.76666667,6.466666667,0.016666667,11.02,35.39,-120.45,1
60.96774194,30.35483871,53.25806452,0.090322581,67.03225806,5.161290323,0.203225806,12.53548387,39.58,-120.52,0
75.90322581,51.09677419,67.61290323,0,62.38709677,6.161290323,0.012903226,13.20967742,38.45,-121.34,0
69.61290323,47.67741935,63.06451613,0,66.96774194,6.741935484,0.006451613,12.87741935,34.54,-120.04,0
75.77419355,40.03225806,67.74193548,0,61.19354839,4.258064516,0.035483871,13.46129032,38.18,-120.56,0
61.35483871,44.87096774,54.09677419,0,69.90322581,4.35483871,0.04516129,12.89032258,34.36,-119.13,1
72.12903226,53.12903226,66.25806452,0,64.90322581,5.419354839,0.016129032,13.48709677,34.2,-118.26,1
69.74193548,43.61290323,62.4516129,0,74.74193548,6.096774194,0.003225806,12.18709677,38.53,-122.93,0
82.29032258,57.93548387,74.19354839,0,41.77419355,5.741935484,0.029032258,13.50967742,36.07,-119.82,0
69.64516129,50.35483871,63.48387097,0,71.25806452,4.838709677,0.04516129,13.11935484,33.02,-116.78,0
67.25806452,41.29032258,60.35483871,0,65.22580645,4.35483871,0.029032258,13.3516129,39.06,-120.72,0
59.4516129,50.67741935,56.70967742,0,83.70967742,8.967741935,0.003225806,12.07419355,37.73,-123.03,0
59.4516129,50.67741935,56.70967742,0,83.70967742,8.967741935,0.003225806,12.2,38.05,-122.75,1
52.09677419,35.48387097,47.35483871,1.493548387,66.90322581,4.225806452,0.132258065,13.07741935,37.57,-119.91,0
62.61290323,38.96774194,56.35483871,0.012903226,56.03225806,6.516129032,0.074193548,14.03870968,40.72,-120.63,0
73.06451613,42.16129032,63.51612903,0,69.5483871,5.580645161,0.009677419,12.36129032,38.51,-122.33,0
75.19354839,45.51612903,67.61290323,0,55.74193548,3.870967742,0.04516129,13.72580645,40.76,-122.04,0
73.19354839,43.87096774,62.77419355,0,62.93548387,5.64516129,0.019354839,13.06129032,36.24,-121.32,0
65.93548387,37.12903226,57.4516129,0,71.5483871,3.419354839,0.106451613,12.87741935,40.65,-123.11,0
67.64516129,39.06451613,59.96774194,0,75.51612903,3.612903226,0.035483871,12.30645161,39.43,-123.44,0
85.32258065,67.19354839,81.06451613,0,23.16129032,4.806451613,0.012903226,13.89677419,36.56,-117.4,0
48.58064516,31.67741935,44.25806452,0.551612903,63.22580645,4.967741935,0.035483871,14.16451613,37.92,-118.88,0
57.70967742,36.48387097,52.4516129,0.764516129,64.4516129,4.967741935,0.141935484,13.1,38.02,-119.96,0
73.61290323,48.61290323,65.87096774,0,66.58064516,8.612903226,0.003225806,12.76451613,38.27,-121.94,0
80.19354839,56.87096774,73.51612903,0,32.25806452,11.48387097,0.003225806,13.79677419,34.86,-116.18,0
69.64516129,49.58064516,62.96774194,0,70.25806452,9.580645161,0.003225806,12.89677419,37.92,-121.95,0
46.4516129,35.35483871,43.16129032,1.829032258,72.19354839,5.516129032,0.122580645,13.2483871,38.62,-119.8,0
64.25806452,39.32258065,57.77419355,0,66.77419355,3.903225806,0.032258065,13.41290323,38.79,-120.53,0
77.38709677,50.16129032,68.77419355,0,59.96774194,5.806451613,0.009677419,13.0516129,38.68,-121.9,0
76.48387097,47.51612903,68.06451613,0,58.03225806,5.483870968,0.009677419,13.37096774,39.27,-121.34,0
71.77419355,40.35483871,63,0,67.64516129,6.258064516,0.009677419,13.11290323,36.61,-121.09,1
62.77419355,43.19354839,57.35483871,0,82.87096774,6.774193548,0.006451613,12.44516129,40.71,-123.93,0
79.29032258,53,73.12903226,0,43.41935484,6.64516129,0.022580645,13.69354839,33.73,-116,0
76.87096774,42.4516129,65.16129032,0,46.96774194,4.741935484,0.035483871,13.61290323,35.35,-118.73,1
79.41935484,52.03225806,70.77419355,0,53.96774194,4.806451613,0.006451613,13.10645161,39.18,-122.24,0
60.80645161,43.90322581,57.03225806,0,81.51612903,8.516129032,0.009677419,13.14516129,41.75,-123.98,0
64.61290323,42.06451613,58.35483871,0,55.70967742,6.870967742,0.116129032,13.8,41.59,-120.72,0
80.41935484,54,72.29032258,0,46.25806452,5.548387097,0.038709677,13.65483871,36.76,-119.66,1
68.90322581,38.29032258,60.87096774,0,58.48387097,3.709677419,0.070967742,13.28709677,37.21,-119.75,0
69.80645161,44.90322581,61.61290323,0,69.77419355,5.225806452,0.025806452,13.18387097,37.22,-121.69,0
79.58064516,50.4516129,71.74193548,0,46.90322581,4.516129032,0.006451613,13.53548387,40.13,-122.23,0
76.22580645,49.93548387,67.80645161,0,59.19354839,6.225806452,0.009677419,13.13870968,37.93,-121.27,0
70.41935484,49.06451613,63.48387097,0,68.25806452,6.935483871,0.009677419,13.05483871,37.65,-121.91,0
61.51612903,37.12903226,55.32258065,0.019354839,67.64516129,4.129032258,0.058064516,13.35806452,39.3,-120.77,0
71.96774194,45.90322581,63.90322581,0,58.32258065,4.483870968,0.058064516,13.51612903,39.67,-121.6,1
80.5483871,54.70967742,72.03225806,0,47.70967742,7.548387097,0.009677419,13.29354839,37.19,-120.72,0
76.5483871,52.77419355,69.51612903,0,49.4516129,3.774193548,0.022580645,13.99677419,36.23,-118.78,0
80.41935484,52.12903226,71.61290323,0,52.64516129,5.935483871,0.016129032,13.33548387,37.56,-121,0
69.09677419,56.51612903,65.4516129,0,72.29032258,5.903225806,0.038709677,13.31290323,33.68,-117.78,0
87.51612903,65,80.61290323,0,32.03225806,6.903225806,0.009677419,13.55806452,33.04,-115.36,0
78.96774194,51.09677419,69.90322581,0,57.4516129,6.806451613,0.006451613,13.3516129,39.04,-121.7,0
72.16129032,46.51612903,64.90322581,0,63.25806452,3.903225806,0.032258065,13.43225806,38.44,-120.65,0
73.09677419,47.51612903,65.74193548,0,63.4516129,4.612903226,0.041935484,12.8516129,39.09,-122.75,0
60.51612903,39.41935484,54.74193548,0,61.25806452,4.967741935,0.061290323,13.78709677,39.99,-120.82,0
58.41935484,51.70967742,56,0,85.4516129,8.225806452,0.009677419,11.56129032,37.41,-122.37,0
65.93548387,40.06451613,58.77419355,0.067741935,63.96774194,4,0.183870968,13.48387097,41.59,-122.53,0
64.25806452,48.09677419,59.25806452,0,77.96774194,6.064516129,0.016129032,12.1516129,37.01,-122.01,0
79.80645161,49.41935484,71.38709677,0,50.61290323,4.903225806,0.009677419,13.33870968,39.6,-122.4,1
69.80645161,48.35483871,62.35483871,0,68.51612903,6.193548387,0.003225806,12.99677419,35.39,-120.45,0
78.6,41.53333333,68.9,0,46.93333333,5.166666667,0.056666667,14.36,39.58,-120.52,0
91.6,61.23333333,81,0,46.06666667,5.833333333,0,14.32666667,38.45,-121.34,0
81,56.93333333,74.36666667,0,54.9,5.833333333,0.01,14.43,34.54,-120.04,1
91.23333333,50.4,82.26666667,0,41.56666667,5.066666667,0,14.46666667,38.18,-120.56,0
73.56666667,55.5,66.1,0,53.06666667,3.866666667,0.03,14.42666667,34.36,-119.13,1
83.8,62.6,77.33333333,0,55.16666667,4.566666667,0.01,14.5,34.2,-118.26,1
80.3,49.93333333,71.86666667,0,65.56666667,5.2,0.01,14.22333333,38.53,-122.93,0
98.73333333,68.23333333,88.93333333,0,28.76666667,6.266666667,0.01,14.43,36.07,-119.82,0
82.2,59.03333333,75.16666667,0,57.03333333,3.866666667,0.016666667,14.14333333,33.02,-116.78,1
84.53333333,54.1,75.93333333,0,43.33333333,4.5,0.013333333,14.36333333,39.06,-120.72,0
66,54.9,62.76666667,0,79.43333333,8,0.006666667,14.18333333,37.73,-123.03,0
66,54.9,62.76666667,0,79.43333333,8,0.006666667,14.18333333,38.05,-122.75,0
71,48.9,64.9,0,43,4.5,0.066666667,14.43,37.57,-119.91,1
79.9,50.86666667,72.46666667,0,38.36666667,6.6,0.01,14.46666667,40.72,-120.63,0
87.46666667,50.76666667,76.5,0,55.36666667,4.766666667,0.003333333,14.15666667,38.51,-122.33,1
91.63333333,56.63333333,82.3,0,41,4.366666667,0.01,14.39666667,40.76,-122.04,1
87.3,53.9,77.06666667,0,44.8,5.233333333,0.006666667,14.5,36.24,-121.32,0
81.43333333,45,71.6,0,58.13333333,3.566666667,0.023333333,14.23333333,40.65,-123.11,1
80.23333333,46.63333333,71.4,0,66.3,3.3,0.01,14.19,39.43,-123.44,0
101.4,76.83333333,96.7,0,15.16666667,4.4,0.006666667,14.46333333,36.56,-117.4,0
64.4,43.66666667,58.8,0.016666667,44.03333333,4.9,0.033333333,14.46666667,37.92,-118.88,0
75.73333333,48.7,69.06666667,0,43.23333333,5.3,0.043333333,14.46666667,38.02,-119.96,0
87,56.5,77.6,0,52.9,7.466666667,0.006666667,14.26,38.27,-121.94,0
97.26666667,71.06666667,90.06666667,0,19.9,11.5,0.006666667,14.33,34.86,-116.18,0
81.8,55.96666667,73.03333333,0,60.13333333,7.9,0.006666667,14.32666667,37.92,-121.95,0
59.8,45.33333333,55.46666667,0,53.8,5.333333333,0.083333333,14.39666667,38.62,-119.8,0
81.46666667,52.33333333,73.56666667,0,45.43333333,4.333333333,0,14.43333333,38.79,-120.53,0
92.83333333,59.76666667,82.8,0,42.8,5.466666667,0.006666667,14.32666667,38.68,-121.9,0
93.46666667,58.43333333,83,0,39.06666667,5.066666667,0.003333333,14.43333333,39.27,-121.34,1
85.16666667,49.63333333,76.16666667,0,50.8,5.433333333,0,14.5,36.61,-121.09,0
70.2,47.53333333,64.2,0,78.66666667,6.6,0.01,14.05333333,40.71,-123.93,1
93.4,64.03333333,86.86666667,0,30.06666667,6.2,0.056666667,14.2,33.73,-116,1
91.36666667,53.43333333,79.9,0,31.9,4.7,0.036666667,14.43,35.35,-118.73,0
96.1,62.7,85.9,0,36.33333333,4.766666667,0.003333333,14.36333333,39.18,-122.24,0
66.9,49.83333333,63.03333333,0,76.13333333,9.2,0.046666667,14.16333333,41.75,-123.98,1
82.23333333,54.63333333,74.8,0,36.76666667,7.033333333,0.04,14.3,41.59,-120.72,0
97.36666667,64.73333333,87.8,0,29.83333333,6.433333333,0.006666667,14.5,36.76,-119.66,0
86.13333333,50.73333333,76.8,0,37.03333333,4.1,0.036666667,14.5,37.21,-119.75,0
82.2,53.16666667,73.26666667,0,57.2,4.3,0,14.43,37.22,-121.69,0
96.36666667,62.33333333,87.23333333,0,32.06666667,4.5,0.003333333,14.4,40.13,-122.23,0
90.63333333,59.4,80.1,0,44.03333333,6.933333333,0,14.39333333,37.93,-121.27,0
83.56666667,57.1,74.93333333,0,56.16666667,6.166666667,0.003333333,14.43,37.65,-121.91,0
79.5,49.96666667,71.13333333,0,46.03333333,4.1,0.023333333,14.36333333,39.3,-120.77,0
89.03333333,57.13333333,79.4,0,40.7,4.466666667,0.01,14.43333333,39.67,-121.6,0
95.83333333,65.3,86.2,0,33.66666667,8.133333333,0,14.32666667,37.19,-120.72,0
93.56666667,64.23333333,85.03333333,0,32.03333333,4.133333333,0.003333333,14.46333333,36.23,-118.78,1
95.43333333,62.36666667,84.83333333,0,37.26666667,7.033333333,0,14.39666667,37.56,-121,0
78.06666667,62.9,73.63333333,0,67.83333333,5.033333333,0.023333333,14.40333333,33.68,-117.78,0
104.2,79.56666667,96.56666667,0,21.56666667,5.933333333,0.043333333,14.08333333,33.04,-115.36,0
96.06666667,61.63333333,84.83333333,0,39.23333333,6.066666667,0.006666667,14.4,39.04,-121.7,0
88.26666667,58.63333333,79.13333333,0,44.06666667,4.266666667,0,14.43333333,38.44,-120.65,0
89,57.93333333,80.83333333,0,46.8,4.6,0.01,14.36333333,39.09,-122.75,1
77.33333333,51.26666667,70.26666667,0,45.33333333,5.133333333,0.006666667,14.5,39.99,-120.82,1
64.56666667,56.03333333,61.66666667,0,82.3,7.1,0.003333333,14.11,37.41,-122.37,0
82.7,50.3,74.3,0,51.3,4.2,0.053333333,14.36666667,41.59,-122.53,0
73.93333333,53.46666667,67.9,0,71.8,5.2,0,14.18333333,37.01,-122.01,0
96.46666667,62.73333333,87.6,0,33.46666667,5.066666667,0.003333333,14.33,39.6,-122.4,1
81.8,58.26666667,74.2,0,53.73333333,5,0.006666667,14.39333333,35.39,-120.45,1
79.41935484,43.29032258,70.32258065,0,50.22580645,4.709677419,0.116129032,14.34516129,39.58,-120.52,0
92.19354839,63.38709677,82.29032258,0,49.09677419,6.290322581,0,13.72580645,38.45,-121.34,0
80.4516129,58.83870968,74.4516129,0,62.93548387,5.774193548,0.087096774,13.17741935,34.54,-120.04,1
92.58064516,52.87096774,83.48387097,0,44.41935484,5.129032258,0,13.99032258,38.18,-120.56,1
72.70967742,55.5483871,65.06451613,0,63.90322581,3.838709677,0.051612903,13.40967742,34.36,-119.13,1
84.22580645,64.51612903,77.80645161,0,60.29032258,4.838709677,0.077419355,13.98709677,34.2,-118.26,1
81.70967742,52.90322581,73.35483871,0,67.90322581,5.258064516,0.009677419,12.68709677,38.53,-122.93,0
98.12903226,69.35483871,88.77419355,0,35.83870968,6.193548387,0.04516129,13.83225806,36.07,-119.82,0
82.74193548,61.38709677,75.67741935,0,65.29032258,4.032258065,0.083870968,13.98064516,33.02,-116.78,1
85.41935484,54.32258065,77.12903226,0,44.06451613,4.580645161,0.003225806,14.17741935,39.06,-120.72,0
69,59.12903226,66.06451613,0,80.51612903,7.483870968,0.006451613,12.24193548,37.73,-123.03,0
69,59.12903226,66.06451613,0,80.51612903,7.483870968,0.006451613,12.52258065,38.05,-122.75,0
70.06451613,49.25806452,64.51612903,0,50.67741935,4.322580645,0.093548387,14.17096774,37.57,-119.91,1
79.5483871,51.70967742,72.67741935,0,41.77419355,6.096774194,0.04516129,14.46774194,40.72,-120.63,0
87.74193548,53.61290323,77.16129032,0,58.22580645,5.193548387,0.009677419,13.12903226,38.51,-122.33,1
91.96774194,58.58064516,83.5483871,0,43.61290323,4.129032258,0.025806452,14.11935484,40.76,-122.04,1
87.41935484,56.25806452,76.61290323,0,55.16129032,4.935483871,0.038709677,13.08709677,36.24,-121.32,0
82.48387097,46.93548387,73.16129032,0,60.32258065,3.225806452,0.048387097,13.62258065,40.65,-123.11,1
